"Object","Close-Approach (CA) Date","CA Distance Nominal (LD | au)","CA Distance Minimum (LD | au)","V relative (km/s)","V infinity (km/s)","H (mag)","Estimated Diameter",""
"(2019 WB5)","2019-Dec-06 03:02 ±    00:04","18.61 | 0.04782","18.12 | 0.04656","22.04","22.04","24.2","38 m -   86 m","bK19W05B"
"(2019 XN)","2019-Dec-06 11:45 ± < 00:01","2.43 | 0.00623","2.42 | 0.00622","9.73","9.69","27.7","7.7 m -   17 m","bK19X00N"
"(2019 WR3)","2019-Dec-06 20:52 ± < 00:01","14.15 | 0.03637","14.15 | 0.03637","7.50","7.49","22.9","70 m -  160 m","bK19W03R"
"(2019 WJ6)","2019-Dec-07 13:46 ± < 00:01","7.45 | 0.01914","7.44 | 0.01912","21.12","21.11","24.3","37 m -   82 m","bK19W06J"
"(2019 XT2)","2019-Dec-07 19:54 ± < 00:01","1.42 | 0.00364","1.41 | 0.00363","8.44","8.35","26.4","14 m -   31 m","bK19X02T"
"(2019 XP)","2019-Dec-07 21:11 ±    00:22","5.50 | 0.01414","5.44 | 0.01399","12.16","12.15","26.6","13 m -   28 m","bK19X00P"
"(2018 XW2)","2019-Dec-07 21:40 ±    03:40","17.35 | 0.04457","14.06 | 0.03613","12.96","12.96","25.5","21 m -   47 m","bK18X02W"
"(2019 YA3)","2019-Dec-08 01:47 ±    00:37","7.50 | 0.01926","7.41 | 0.01905","7.71","7.69","26.2","15 m -   34 m","bK19Y03A"
"(2019 VH5)","2019-Dec-08 09:24 ± < 00:01","17.93 | 0.04608","17.91 | 0.04602","9.76","9.76","23.2","61 m -  140 m","bK19V05H"
"(2019 XY)","2019-Dec-09 04:51 ±    00:01","3.17 | 0.00814","3.16 | 0.00812","13.07","13.04","28.0","6.7 m -   15 m","bK19X00Y"
"(2019 XB)","2019-Dec-09 10:05 ± < 00:01","17.27 | 0.04438","17.25 | 0.04432","7.92","7.92","23.6","51 m -  110 m","bK19X00B"
"(2019 WT3)","2019-Dec-09 13:19 ± < 00:01","9.77 | 0.02511","9.77 | 0.02511","11.03","11.02","24.6","32 m -   71 m","bK19W03T"
"(2019 WO2)","2019-Dec-09 18:47 ± < 00:01","4.75 | 0.01220","4.75 | 0.01220","7.59","7.56","25.0","27 m -   59 m","bK19W02O"
"(2019 XW)","2019-Dec-10 03:36 ± < 00:01","10.77 | 0.02767","10.77 | 0.02767","15.61","15.60","23.9","44 m -   99 m","bK19X00W"
"(2019 YW5)","2019-Dec-10 05:25 ±    01:05","14.83 | 0.03810","14.65 | 0.03766","10.77","10.77","23.5","53 m -  120 m","bK19Y05W"
"(2019 YK1)","2019-Dec-11 12:09 ± < 00:01","18.65 | 0.04791","18.52 | 0.04760","9.28","9.27","24.8","29 m -   65 m","bK19Y01K"
"(2019 YE)","2019-Dec-12 02:46 ± < 00:01","9.58 | 0.02462","9.47 | 0.02434","12.62","12.61","26.7","12 m -   27 m","bK19Y00E"
"(2019 XO1)","2019-Dec-13 13:28 ± < 00:01","7.93 | 0.02038","7.90 | 0.02029","7.95","7.93","24.4","35 m -   78 m","bK19X01O"
"(2019 YL)","2019-Dec-13 15:52 ± < 00:01","4.34 | 0.01114","4.33 | 0.01113","5.32","5.28","25.8","18 m -   41 m","bK19Y00L"
"(2019 YS1)","2019-Dec-14 01:48 ± < 00:01","16.69 | 0.04288","16.59 | 0.04262","7.37","7.36","25.7","19 m -   43 m","bK19Y01S"
"(2019 WP6)","2019-Dec-14 05:00 ±    00:18","6.36 | 0.01633","6.14 | 0.01578","4.44","4.40","26.1","16 m -   36 m","bK19W06P"
"(2019 XN3)","2019-Dec-14 22:37 ± < 00:01","3.33 | 0.00857","3.33 | 0.00856","3.94","3.86","26.8","12 m -   26 m","bK19X03N"
"(2019 XL3)","2019-Dec-15 08:19 ± < 00:01","1.38 | 0.00354","1.38 | 0.00354","12.31","12.25","27.0","11 m -   24 m","bK19X03L"
"(2019 YP1)","2019-Dec-15 21:43 ± < 00:01","10.15 | 0.02609","10.11 | 0.02597","4.82","4.80","27.4","8.8 m -   20 m","bK19Y01P"
"(2019 YN1)","2019-Dec-16 14:21 ± < 00:01","6.19 | 0.01591","6.17 | 0.01586","6.45","6.43","26.6","13 m -   28 m","bK19Y01N"
"(2019 YB5)","2019-Dec-16 16:08 ±    00:08","16.95 | 0.04356","16.75 | 0.04303","9.58","9.57","25.0","27 m -   59 m","bK19Y05B"
"(2013 BW15)","2019-Dec-16 16:10 ±    00:02","16.55 | 0.04252","16.54 | 0.04251","5.42","5.41","25.4","22 m -   49 m","bK13B15W"
"(2019 YX6)","2019-Dec-16 23:04 ± < 00:01","11.50 | 0.02954","11.47 | 0.02947","30.77","30.77","21.9","110 m -  250 m","bK19Y06X"
"(2019 YB2)","2019-Dec-17 12:21 ±    00:02","1.42 | 0.00365","1.42 | 0.00364","7.21","7.10","28.3","5.8 m -   13 m","bK19Y02B"
"(2019 YR)","2019-Dec-17 23:29 ± < 00:01","8.70 | 0.02235","8.67 | 0.02228","10.97","10.96","25.6","20 m -   45 m","bK19Y00R"
"(2019 YB)","2019-Dec-18 00:12 ±    00:03","0.44 | 0.00113","0.43 | 0.00112","12.80","12.62","29.7","3.1 m -  6.8 m","bK19Y00B"
"(2019 YY)","2019-Dec-18 01:39 ±    00:01","16.97 | 0.04362","16.84 | 0.04326","8.12","8.12","25.9","18 m -   39 m","bK19Y00Y"
"(2019 XF)","2019-Dec-18 04:13 ± < 00:01","9.30 | 0.02389","9.29 | 0.02387","24.08","24.07","23.3","58 m -  130 m","bK19X00F"
"(2019 YS)","2019-Dec-18 15:12 ± < 00:01","0.17 | 0.00044","0.17 | 0.00044","7.17","6.26","31.5","1.3 m -  3.0 m","bK19Y00S"
"(2019 XO3)","2019-Dec-18 20:33 ± < 00:01","3.24 | 0.00832","3.24 | 0.00832","9.53","9.49","26.0","17 m -   38 m","bK19X03O"
"(2019 YH1)","2019-Dec-18 23:28 ± < 00:01","2.66 | 0.00685","2.66 | 0.00684","9.81","9.77","26.1","16 m -   36 m","bK19Y01H"
"(2019 YK2)","2019-Dec-19 00:43 ± < 00:01","2.14 | 0.00551","2.14 | 0.00550","6.89","6.82","28.3","5.8 m -   13 m","bK19Y02K"
"(2019 YV1)","2019-Dec-19 03:51 ± < 00:01","7.87 | 0.02023","7.87 | 0.02022","6.13","6.11","25.1","25 m -   57 m","bK19Y01V"
"(2019 XQ3)","2019-Dec-19 13:44 ± < 00:01","16.56 | 0.04256","16.56 | 0.04256","27.79","27.79","20.7","190 m -  430 m","bK19X03Q"
"(2019 YC2)","2019-Dec-20 12:16 ± < 00:01","5.21 | 0.01340","5.21 | 0.01338","5.47","5.43","26.8","12 m -   26 m","bK19Y02C"
"(2019 YW2)","2019-Dec-20 12:43 ± < 00:01","2.70 | 0.00693","2.70 | 0.00693","11.83","11.80","24.0","42 m -   94 m","bK19Y02W"
"216258 (2006 WH1)","2019-Dec-20 15:17 ± < 00:01","15.19 | 0.03904","15.19 | 0.03904","11.77","11.76","20.2","240 m -  540 m","a0216258"
"(2019 YN)","2019-Dec-21 01:57 ± < 00:01","10.27 | 0.02638","10.22 | 0.02626","16.96","16.96","25.8","18 m -   41 m","bK19Y00N"
"(2019 YM)","2019-Dec-21 09:12 ± < 00:01","5.53 | 0.01421","5.51 | 0.01417","17.13","17.12","26.0","17 m -   38 m","bK19Y00M"
"(2019 YD1)","2019-Dec-21 18:17 ± < 00:01","12.81 | 0.03291","12.79 | 0.03287","5.32","5.31","25.0","27 m -   59 m","bK19Y01D"
"(2013 XY20)","2019-Dec-21 19:35 ± < 00:01","18.25 | 0.04690","18.25 | 0.04690","1.91","1.88","25.5","21 m -   47 m","bK13X20Y"
"(2019 YA1)","2019-Dec-22 03:13 ± < 00:01","8.81 | 0.02264","8.81 | 0.02263","5.60","5.57","25.4","22 m -   49 m","bK19Y01A"
"(2017 XQ60)","2019-Dec-22 04:18 ± < 00:01","9.97 | 0.02561","9.97 | 0.02561","15.58","15.57","24.4","35 m -   78 m","bK17X60Q"
"(2019 YR1)","2019-Dec-22 05:55 ± < 00:01","12.25 | 0.03147","12.20 | 0.03134","16.48","16.48","25.7","19 m -   43 m","bK19Y01R"
"(2020 AG)","2019-Dec-22 19:20 ±    00:05","8.11 | 0.02085","8.03 | 0.02063","10.22","10.21","26.2","15 m -   34 m","bK20A00G"
"(2019 XP3)","2019-Dec-23 06:22 ± < 00:01","18.17 | 0.04669","18.12 | 0.04655","8.86","8.85","24.3","37 m -   82 m","bK19X03P"
"(2019 WB7)","2019-Dec-23 15:39 ± < 00:01","2.80 | 0.00721","2.78 | 0.00715","6.88","6.82","24.4","35 m -   78 m","bK19W07B"
"(2019 YU2)","2019-Dec-23 19:28 ± < 00:01","0.26 | 0.00066","0.26 | 0.00066","15.63","15.37","27.4","8.8 m -   20 m","bK19Y02U"
"(2019 YP3)","2019-Dec-23 22:13 ± < 00:01","2.25 | 0.00578","2.25 | 0.00578","10.41","10.37","25.7","19 m -   43 m","bK19Y03P"
"(2019 YA4)","2019-Dec-24 00:17 ± < 00:01","9.20 | 0.02363","9.18 | 0.02360","14.58","14.57","23.2","61 m -  140 m","bK19Y04A"
"(2019 YO)","2019-Dec-24 10:38 ± < 00:01","15.48 | 0.03979","15.43 | 0.03965","3.63","3.61","26.5","13 m -   30 m","bK19Y00O"
"(2019 YE1)","2019-Dec-24 11:22 ± < 00:01","13.53 | 0.03476","13.49 | 0.03466","6.18","6.17","25.2","24 m -   54 m","bK19Y01E"
"(2019 YX1)","2019-Dec-24 16:21 ± < 00:01","4.06 | 0.01044","4.06 | 0.01044","8.57","8.54","24.4","35 m -   78 m","bK19Y01X"
"(2019 YU)","2019-Dec-24 20:14 ± < 00:01","19.43 | 0.04993","19.31 | 0.04963","16.37","16.37","23.2","61 m -  140 m","bK19Y00U"
"(2019 YB1)","2019-Dec-25 11:41 ± < 00:01","4.16 | 0.01069","4.15 | 0.01067","5.58","5.54","26.7","12 m -   27 m","bK19Y01B"
"(2019 YO3)","2019-Dec-25 19:02 ± < 00:01","4.27 | 0.01098","4.26 | 0.01094","7.19","7.16","27.2","9.7 m -   22 m","bK19Y03O"
"(2019 YV4)","2019-Dec-25 21:41 ±    11:01","0.98 | 0.00251","0.89 | 0.00230","20.12","20.07","27.3","9.2 m -   21 m","bK19Y04V"
"310442 (2000 CH59)","2019-Dec-26 07:54 ± < 00:01","18.97 | 0.04874","18.97 | 0.04874","12.27","12.27","19.9","280 m -  620 m","a0310442"
"(2020 AP)","2019-Dec-26 10:07 ±    00:04","8.11 | 0.02083","8.04 | 0.02065","16.33","16.32","25.5","21 m -   47 m","bK20A00P"
"(2020 BS3)","2019-Dec-26 15:17 ±    00:04","12.96 | 0.03330","12.89 | 0.03313","4.33","4.31","26.6","13 m -   29 m","bK20B03S"
"(2019 YX2)","2019-Dec-27 21:05 ±    00:18","12.70 | 0.03262","12.56 | 0.03228","5.54","5.52","26.3","15 m -   33 m","bK19Y02X"
"(2020 BL4)","2019-Dec-28 08:31 ±    00:56","5.10 | 0.01310","5.01 | 0.01287","5.36","5.32","26.5","13 m -   29 m","bK20B04L"
"(2019 YQ)","2019-Dec-28 17:46 ±    13:42","13.56 | 0.03484","13.03 | 0.03347","3.42","3.40","27.8","7.3 m -   16 m","bK19Y00Q"
"(2019 YS2)","2019-Dec-29 00:11 ± < 00:01","2.22 | 0.00570","2.21 | 0.00569","5.81","5.73","27.1","10 m -   23 m","bK19Y02S"
"(2019 YM3)","2019-Dec-29 09:49 ± < 00:01","17.84 | 0.04583","17.84 | 0.04583","11.41","11.40","23.3","58 m -  130 m","bK19Y03M"
"(2020 AT)","2019-Dec-29 10:03 ± < 00:01","15.63 | 0.04016","15.48 | 0.03977","10.20","10.20","25.2","24 m -   54 m","bK20A00T"
"(2020 AB)","2019-Dec-29 14:07 ± < 00:01","6.69 | 0.01719","6.69 | 0.01719","6.39","6.37","26.0","17 m -   38 m","bK20A00B"
"(2019 YX)","2019-Dec-29 22:48 ±    00:01","18.38 | 0.04724","18.21 | 0.04680","5.86","5.85","25.1","25 m -   57 m","bK19Y00X"
"(2019 YT2)","2019-Dec-30 04:05 ± < 00:01","14.12 | 0.03629","14.06 | 0.03614","8.42","8.41","24.8","29 m -   65 m","bK19Y02T"
"(2019 YW1)","2019-Dec-30 07:16 ± < 00:01","13.14 | 0.03377","13.06 | 0.03356","19.67","19.67","23.7","48 m -  110 m","bK19Y01W"
"(2019 YR3)","2019-Dec-30 17:39 ± < 00:01","3.90 | 0.01003","3.89 | 0.01000","26.11","26.10","24.5","33 m -   75 m","bK19Y03R"
"(2019 YL3)","2019-Dec-30 18:39 ± < 00:01","1.74 | 0.00446","1.74 | 0.00446","10.04","9.98","27.7","7.7 m -   17 m","bK19Y03L"
"(2019 YS3)","2019-Dec-30 19:57 ± < 00:01","11.43 | 0.02936","11.40 | 0.02930","6.96","6.95","24.7","31 m -   68 m","bK19Y03S"
"(2020 AA2)","2019-Dec-31 01:32 ±    00:36","4.28 | 0.01099","4.22 | 0.01084","9.71","9.69","27.0","11 m -   24 m","bK20A02A"
"(2019 WR4)","2019-Dec-31 05:06 ± < 00:01","11.69 | 0.03004","11.68 | 0.03002","4.24","4.22","26.1","16 m -   36 m","bK19W04R"
"(2020 AY1)","2020-Jan-01 00:54 ± < 00:01","8.24 | 0.02117","8.24 | 0.02116","5.62","5.60","25.1","25 m -   57 m","bK20A01Y"
"(2019 YK)","2020-Jan-01 02:06 ± < 00:01","14.05 | 0.03610","14.03 | 0.03606","7.36","7.35","24.0","42 m -   94 m","bK19Y00K"
"(2020 AP3)","2020-Jan-01 11:13 ±    00:05","6.51 | 0.01674","6.45 | 0.01658","5.19","5.16","26.6","13 m -   29 m","bK20A03P"
"(2020 AN2)","2020-Jan-01 21:18 ±    00:33","7.87 | 0.02021","7.65 | 0.01965","15.35","15.34","26.5","13 m -   30 m","bK20A02N"
"(2020 AX)","2020-Jan-01 22:49 ±    00:04","19.32 | 0.04966","19.14 | 0.04919","7.32","7.31","26.3","15 m -   33 m","bK20A00X"
"(2020 AC)","2020-Jan-02 06:56 ± < 00:01","3.37 | 0.00866","3.37 | 0.00865","5.79","5.74","26.7","12 m -   27 m","bK20A00C"
"(2020 AD)","2020-Jan-02 09:12 ± < 00:01","2.33 | 0.00598","2.32 | 0.00597","15.62","15.59","27.2","9.7 m -   22 m","bK20A00D"
"(2019 YH2)","2020-Jan-02 09:36 ± < 00:01","7.36 | 0.01891","7.33 | 0.01883","14.30","14.29","23.2","61 m -  140 m","bK19Y02H"
"(2020 AP1)","2020-Jan-02 15:33 ±    00:02","0.85 | 0.00218","0.85 | 0.00218","5.61","5.39","29.6","3.2 m -  7.1 m","bK20A01P"
"(2019 AE3)","2020-Jan-02 16:08 ±    01:16","4.85 | 0.01246","3.99 | 0.01026","8.24","8.22","27.4","8.8 m -   20 m","bK19A03E"
"(2020 AC1)","2020-Jan-02 22:50 ± < 00:01","2.08 | 0.00533","2.07 | 0.00532","6.23","6.14","28.4","5.6 m -   12 m","bK20A01C"
"(2020 AU2)","2020-Jan-04 05:50 ± < 00:01","14.10 | 0.03624","14.04 | 0.03608","8.58","8.58","25.1","25 m -   57 m","bK20A02U"
"(2020 AN1)","2020-Jan-04 07:00 ± < 00:01","2.57 | 0.00661","2.57 | 0.00660","11.83","11.80","25.9","18 m -   39 m","bK20A01N"
"(2019 YB4)","2020-Jan-04 10:32 ± < 00:01","3.27 | 0.00839","3.26 | 0.00836","6.06","6.01","26.8","12 m -   26 m","bK19Y04B"
"(2020 AM2)","2020-Jan-04 13:43 ±    00:04","10.75 | 0.02763","10.70 | 0.02749","10.11","10.10","26.7","12 m -   27 m","bK20A02M"
"(2020 BM2)","2020-Jan-05 04:57 ±    00:01","16.74 | 0.04301","16.60 | 0.04266","3.73","3.72","26.9","11 m -   24 m","bK20B02M"
"(2020 AU1)","2020-Jan-06 00:33 ± < 00:01","4.13 | 0.01062","4.13 | 0.01060","6.27","6.23","26.5","13 m -   30 m","bK20A01U"
"(2020 AW)","2020-Jan-06 01:48 ± < 00:01","4.76 | 0.01223","4.75 | 0.01220","4.27","4.22","28.7","4.8 m -   11 m","bK20A00W"
"(2019 YT3)","2020-Jan-07 02:49 ± < 00:01","13.14 | 0.03376","13.07 | 0.03359","7.37","7.36","25.8","18 m -   41 m","bK19Y03T"
"(2020 BL1)","2020-Jan-07 06:47 ±    00:03","11.62 | 0.02987","11.56 | 0.02969","8.86","8.85","25.7","19 m -   43 m","bK20B01L"
"(2020 AV1)","2020-Jan-07 07:46 ± < 00:01","7.24 | 0.01859","7.17 | 0.01843","12.08","12.07","26.0","17 m -   38 m","bK20A01V"
"(2020 AJ1)","2020-Jan-07 15:00 ± < 00:01","13.50 | 0.03470","13.45 | 0.03455","22.17","22.16","23.3","58 m -  130 m","bK20A01J"
"(2020 AR1)","2020-Jan-08 05:17 ± < 00:01","6.91 | 0.01775","6.87 | 0.01766","9.59","9.57","27.2","9.7 m -   22 m","bK20A01R"
"(2020 AT1)","2020-Jan-09 11:55 ± < 00:01","2.47 | 0.00634","2.46 | 0.00631","6.23","6.16","27.6","8.0 m -   18 m","bK20A01T"
"(2019 YV)","2020-Jan-10 00:29 ± < 00:01","17.25 | 0.04432","17.20 | 0.04420","4.54","4.52","23.6","51 m -  110 m","bK19Y00V"
"(2020 AL2)","2020-Jan-10 06:10 ±    00:01","6.20 | 0.01593","6.13 | 0.01574","24.79","24.78","25.6","20 m -   45 m","bK20A02L"
"(2019 YF4)","2020-Jan-10 09:25 ± < 00:01","3.71 | 0.00954","3.71 | 0.00954","2.90","2.80","27.0","11 m -   24 m","bK19Y04F"
"(2020 BK7)","2020-Jan-10 17:14 ± < 00:01","12.33 | 0.03169","12.27 | 0.03153","3.56","3.53","26.0","17 m -   38 m","bK20B07K"
"(2019 UO)","2020-Jan-10 23:48 ± < 00:01","11.76 | 0.03021","11.76 | 0.03021","9.40","9.39","20.1","250 m -  570 m","bK19U00O"
"(2020 AH3)","2020-Jan-11 01:48 ± < 00:01","8.99 | 0.02311","8.94 | 0.02296","14.27","14.26","24.3","37 m -   84 m","bK20A03H"
"(2019 WC5)","2020-Jan-11 06:14 ± < 00:01","6.33 | 0.01626","6.33 | 0.01626","12.98","12.96","22.5","84 m -  190 m","bK19W05C"
"(2019 YV5)","2020-Jan-11 13:37 ±    00:05","16.75 | 0.04303","16.64 | 0.04276","13.94","13.93","24.4","35 m -   78 m","bK19Y05V"
"(2020 BW8)","2020-Jan-12 17:02 ±    00:03","4.49 | 0.01155","4.47 | 0.01149","7.24","7.21","26.0","17 m -   38 m","bK20B08W"
"(2020 AO1)","2020-Jan-12 19:18 ± < 00:01","8.51 | 0.02187","8.46 | 0.02174","17.72","17.71","23.7","48 m -  110 m","bK20A01O"
"(2020 AJ3)","2020-Jan-12 19:56 ± < 00:01","18.61 | 0.04781","18.49 | 0.04752","10.61","10.61","25.7","19 m -   43 m","bK20A03J"
"(2020 AB2)","2020-Jan-12 22:35 ± < 00:01","3.82 | 0.00981","3.79 | 0.00974","7.96","7.92","27.0","11 m -   24 m","bK20A02B"
"(2020 BV5)","2020-Jan-13 00:14 ±    00:02","14.57 | 0.03744","14.46 | 0.03715","8.87","8.86","26.5","14 m -   30 m","bK20B05V"
"(2020 AE)","2020-Jan-13 04:40 ± < 00:01","11.63 | 0.02989","11.58 | 0.02975","6.76","6.75","25.7","19 m -   43 m","bK20A00E"
"(2020 AX2)","2020-Jan-13 09:58 ± < 00:01","9.93 | 0.02552","9.87 | 0.02537","6.76","6.75","25.5","21 m -   47 m","bK20A02X"
"(2020 AS1)","2020-Jan-13 10:14 ±    00:01","15.74 | 0.04045","15.59 | 0.04007","5.69","5.68","26.7","12 m -   27 m","bK20A01S"
"(2020 AE1)","2020-Jan-13 13:50 ±    01:17","6.55 | 0.01683","6.45 | 0.01658","4.17","4.13","27.6","8.0 m -   18 m","bK20A01E"
"(2020 BH)","2020-Jan-14 01:11 ± < 00:01","2.72 | 0.00700","2.72 | 0.00700","3.43","3.31","28.2","6.0 m -   13 m","bK20B00H"
"(2020 BM)","2020-Jan-14 13:02 ± < 00:01","12.17 | 0.03127","12.07 | 0.03102","7.99","7.97","26.4","14 m -   31 m","bK20B00M"
"(2020 AO)","2020-Jan-14 18:13 ±    00:03","9.31 | 0.02393","9.19 | 0.02362","19.47","19.47","24.3","37 m -   82 m","bK20A00O"
"(2020 BS)","2020-Jan-14 18:31 ± < 00:01","2.99 | 0.00768","2.98 | 0.00767","4.13","4.04","28.0","6.8 m -   15 m","bK20B00S"
"(2020 BD)","2020-Jan-14 19:46 ± < 00:01","4.83 | 0.01242","4.82 | 0.01239","11.50","11.48","26.2","15 m -   34 m","bK20B00D"
"(2020 BZ1)","2020-Jan-15 01:28 ±    00:01","2.49 | 0.00640","2.48 | 0.00637","7.71","7.65","26.9","11 m -   25 m","bK20B01Z"
"(2020 CZ1)","2020-Jan-15 13:12 ±    01:13","9.62 | 0.02472","9.48 | 0.02436","8.82","8.81","25.5","21 m -   48 m","bK20C01Z"
"(2017 RZ15)","2020-Jan-15 13:57 ±    01:47","12.08 | 0.03103","9.99 | 0.02567","7.39","7.38","27.1","10 m -   23 m","bK17R15Z"
"(2020 BV2)","2020-Jan-15 20:30 ±    00:01","8.55 | 0.02197","8.49 | 0.02182","3.64","3.61","27.8","7.3 m -   16 m","bK20B02V"
"(2020 BC)","2020-Jan-15 22:29 ± < 00:01","10.29 | 0.02644","10.25 | 0.02634","5.60","5.59","26.1","16 m -   36 m","bK20B00C"
"(2020 AZ1)","2020-Jan-16 00:59 ± < 00:01","8.23 | 0.02116","8.19 | 0.02105","3.96","3.92","26.6","13 m -   28 m","bK20A01Z"
"(2020 BD1)","2020-Jan-16 01:41 ± < 00:01","4.02 | 0.01034","4.02 | 0.01032","17.61","17.60","27.4","8.6 m -   19 m","bK20B01D"
"(2019 YD3)","2020-Jan-16 04:34 ± < 00:01","6.85 | 0.01760","6.85 | 0.01760","4.84","4.81","26.0","17 m -   38 m","bK19Y03D"
"(2020 BD5)","2020-Jan-16 14:41 ±    00:34","7.76 | 0.01995","7.70 | 0.01978","12.14","12.13","26.9","11 m -   24 m","bK20B05D"
"(2020 BY1)","2020-Jan-16 23:46 ± < 00:01","4.19 | 0.01076","4.18 | 0.01074","16.84","16.82","26.4","14 m -   31 m","bK20B01Y"
"(2010 AE30)","2020-Jan-17 00:35 ± < 00:01","11.82 | 0.03038","11.82 | 0.03038","12.31","12.31","23.6","51 m -  110 m","bK10A30E"
"(2020 AN3)","2020-Jan-17 01:35 ± < 00:01","7.92 | 0.02036","7.92 | 0.02036","17.21","17.21","20.4","220 m -  480 m","bK20A03N"
"(2020 AL3)","2020-Jan-17 01:36 ± < 00:01","6.05 | 0.01555","6.00 | 0.01542","12.54","12.52","26.1","16 m -   36 m","bK20A03L"
"(2019 YG1)","2020-Jan-17 03:31 ± < 00:01","17.46 | 0.04487","17.44 | 0.04482","4.46","4.45","25.2","24 m -   54 m","bK19Y01G"
"(2020 BH10)","2020-Jan-17 04:50 ±    00:56","2.56 | 0.00659","2.40 | 0.00618","12.32","12.29","27.2","9.7 m -   22 m","bK20B10H"
"(2020 BZ)","2020-Jan-17 05:20 ± < 00:01","10.79 | 0.02771","10.75 | 0.02762","10.83","10.82","27.1","10 m -   23 m","bK20B00Z"
"(2020 BL)","2020-Jan-17 11:45 ± < 00:01","8.16 | 0.02097","8.14 | 0.02090","6.99","6.97","26.9","11 m -   24 m","bK20B00L"
"(2020 BN1)","2020-Jan-17 12:54 ± < 00:01","3.43 | 0.00881","3.42 | 0.00879","9.67","9.63","27.5","8.6 m -   19 m","bK20B01N"
"(2020 BB3)","2020-Jan-17 13:30 ± < 00:01","18.22 | 0.04682","18.17 | 0.04668","17.04","17.04","22.4","89 m -  200 m","bK20B03B"
"(2019 YQ3)","2020-Jan-17 18:57 ± < 00:01","18.19 | 0.04675","18.15 | 0.04663","3.12","3.10","26.4","14 m -   31 m","bK19Y03Q"
"(2020 BR15)","2020-Jan-17 19:03 ±    00:17","10.53 | 0.02706","10.37 | 0.02664","7.73","7.72","26.3","15 m -   33 m","bK20B15R"
"(2020 AD1)","2020-Jan-17 21:15 ± < 00:01","9.08 | 0.02334","9.07 | 0.02330","4.49","4.46","26.3","15 m -   33 m","bK20A01D"
"(2020 BO)","2020-Jan-18 00:56 ± < 00:01","12.31 | 0.03162","12.26 | 0.03150","10.55","10.54","25.4","23 m -   51 m","bK20B00O"
"(2020 BG11)","2020-Jan-18 04:26 ± < 00:01","17.05 | 0.04382","16.78 | 0.04312","9.57","9.56","26.4","14 m -   32 m","bK20B11G"
"(2020 BH1)","2020-Jan-18 05:13 ± < 00:01","10.83 | 0.02783","10.78 | 0.02771","14.09","14.09","24.6","33 m -   73 m","bK20B01H"
"(2020 AH1)","2020-Jan-18 12:30 ± < 00:01","15.81 | 0.04064","15.75 | 0.04048","8.01","8.00","24.5","33 m -   75 m","bK20A01H"
"(2009 BH2)","2020-Jan-18 15:09 ± < 00:01","15.21 | 0.03909","15.21 | 0.03909","17.99","17.98","22.4","88 m -  200 m","bK09B02H"
"(2020 BQ)","2020-Jan-18 16:48 ± < 00:01","12.63 | 0.03246","12.59 | 0.03234","17.55","17.55","24.7","31 m -   69 m","bK20B00Q"
"(2020 BO15)","2020-Jan-18 20:54 ±    00:03","5.29 | 0.01359","5.23 | 0.01344","7.48","7.45","26.7","12 m -   27 m","bK20B15O"
"(2020 AQ3)","2020-Jan-18 21:05 ± < 00:01","16.79 | 0.04313","16.67 | 0.04283","12.43","12.43","23.6","51 m -  110 m","bK20A03Q"
"(2020 AM3)","2020-Jan-19 06:29 ± < 00:01","7.43 | 0.01909","7.42 | 0.01905","17.47","17.46","24.9","28 m -   62 m","bK20A03M"
"(2020 BK)","2020-Jan-19 06:53 ± < 00:01","6.38 | 0.01639","6.36 | 0.01635","4.48","4.44","26.7","12 m -   28 m","bK20B00K"
"(2020 BY10)","2020-Jan-19 18:25 ±    01:19","4.28 | 0.01099","4.22 | 0.01085","7.28","7.25","27.7","7.7 m -   17 m","bK20B10Y"
"(2020 BO1)","2020-Jan-19 19:04 ± < 00:01","13.31 | 0.03420","13.29 | 0.03414","20.70","20.70","22.1","100 m -  230 m","bK20B01O"
"(2020 BE5)","2020-Jan-19 22:34 ± < 00:01","10.21 | 0.02623","10.15 | 0.02609","13.57","13.56","26.3","15 m -   33 m","bK20B05E"
"(2019 YA5)","2020-Jan-19 22:50 ± < 00:01","11.69 | 0.03005","11.63 | 0.02988","5.22","5.20","26.0","17 m -   38 m","bK19Y05A"
"(2020 AQ1)","2020-Jan-20 02:45 ± < 00:01","10.44 | 0.02683","10.42 | 0.02678","27.51","27.51","22.1","100 m -  230 m","bK20A01Q"
"(2020 BX1)","2020-Jan-20 06:44 ± < 00:01","18.53 | 0.04762","18.36 | 0.04719","13.15","13.14","25.1","25 m -   56 m","bK20B01X"
"(2020 BQ9)","2020-Jan-20 12:05 ±    00:20","8.90 | 0.02286","8.80 | 0.02262","10.87","10.86","27.6","8.0 m -   18 m","bK20B09Q"
"(2020 BF8)","2020-Jan-20 12:29 ±    00:04","10.81 | 0.02777","10.77 | 0.02767","4.69","4.67","28.2","6.0 m -   13 m","bK20B08F"
"(2020 BK3)","2020-Jan-20 20:52 ± < 00:01","0.78 | 0.00200","0.78 | 0.00200","10.53","10.40","26.9","11 m -   24 m","bK20B03K"
"(2013 DU)","2020-Jan-20 21:19 ± < 00:01","14.84 | 0.03814","14.84 | 0.03814","6.36","6.35","24.0","42 m -   94 m","bK13D00U"
